"priority","pack_id","year","make","model","trim","powertrain","segment","oem_family","schedule_kind","source_tier","primary_pdf_url","alternate_pdf_urls","manual_type","maintenance_section_title","manual_share_applied","shared_from_pack_id","estimated_pdf_pages","http_status","content_type","sha256_if_downloaded","confidence","notes","blocked_reason"
"448","audi-a6-2019-premium","2019","Audi","A6","Premium","","luxury_sedan","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"449","audi-a6-2019-premium-plus","2019","Audi","A6","Premium Plus","","luxury_sedan","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"450","audi-a6-2019-prestige","2019","Audi","A6","Prestige","","luxury_sedan","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"460","audi-q3-2022-premium","2022","Audi","Q3","Premium","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"461","audi-q3-2022-premium-plus","2022","Audi","Q3","Premium Plus","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"462","audi-q3-2022-prestige","2022","Audi","Q3","Prestige","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"463","audi-q3-2021-premium","2021","Audi","Q3","Premium","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"464","audi-q3-2021-premium-plus","2021","Audi","Q3","Premium Plus","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"465","audi-q3-2021-prestige","2021","Audi","Q3","Prestige","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"466","audi-q3-2020-premium","2020","Audi","Q3","Premium","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"467","audi-q3-2020-premium-plus","2020","Audi","Q3","Premium Plus","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
"468","audi-q3-2020-prestige","2020","Audi","Q3","Prestige","","luxury_suv","audi","fixed_interval","D","","","","","no","","","","","","0.00","v2 in-review retry: the existing NHTSA-hosted Audi maintenance schedule already produced a dual-extract mismatch and was not reused. Audi USA exposes an interactive maintenance schedule, but this pass did not obtain a qualifying public downloadable Warranty & Maintenance Book PDF. Non-OEM mirrors remain eligible for Tier C when a complete US-market maintenance document can be verified.","No replacement PDF verified: existing NHTSA Audi schedule failed dual extraction; Audi USA portal did not yield a public downloadable maintenance booklet; no complete mirrored US-market Warranty & Maintenance Book was verified."
